id,numeros,persee_id,auteurlabel,titre,datepubimp,pubimp,datepubnum,pubnum,print,title,date,type,subject,is_aggregated_by,coverage,topic_label,year_of_birth,year_of_death,sex_or_genderLabel
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3276,25_1,76702,Suzanne Colnort,"Robert Hooke, The posthumous Works of -",1972,Paris : Armand Colin,2008-09-17 12:39:25.657,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3276#Print,"Robert Hooke, The posthumous Works of -",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 87-88,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3277,25_1,76702,Suzanne Colnort,"Thomas Hawkins, Lebesgue's Theory of Integration. Its Origins and Development",1972,Paris : Armand Colin,2008-09-17 12:39:26.233,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3277#Print,"Thomas Hawkins, Lebesgue's Theory of Integration. Its Origins and Development",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 88-89,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3278,25_1,80025,Jean Grisard,"J.-L. Boursin et P. Caussat, Autopsie du hasard",1972,Paris : Armand Colin,2008-09-17 12:39:26.872,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3278#Print,"J.-L. Boursin et P. Caussat, Autopsie du hasard",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 90-91,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3279,25_1,76702,Suzanne Colnort,"J.R. Partington, A history of Chemistry, vol. I, part.1 : Theoretical Background",1972,Paris : Armand Colin,2008-09-17 12:39:27.287,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3279#Print,"J.R. Partington, A history of Chemistry, vol. I, part.1 : Theoretical Background",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 91,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3280,25_1,76702,Suzanne Colnort,"Dalton, Avogadro, Ampère, Teoria atomico-molecular",1972,Paris : Armand Colin,2008-09-17 12:39:27.836,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3280#Print,"Dalton, Avogadro, Ampère, Teoria atomico-molecular",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 91-92,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3281,25_1,80026,Guy Pueyo,"W.E. Knowles Middleton, Invention of the meteorological instruments",1972,Paris : Armand Colin,2008-09-17 12:39:28.574,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3281#Print,"W.E. Knowles Middleton, Invention of the meteorological instruments",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 92-94,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3282,25_1,80027,F. Jílek,Catalogue of Meteorological Instruments in the Museum of History and Technology,1972,Paris : Armand Colin,2008-09-17 12:39:29.221,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3282#Print,Catalogue of Meteorological Instruments in the Museum of History and Technology,1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 94-95,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3283,25_1,255994,Pierre Huard,"Evelyn Saison, Un pionnier de la chirurgie moderne : Desault",1972,Paris : Armand Colin,2008-09-17 12:39:29.801,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_1_3283#Print,"Evelyn Saison, Un pionnier de la chirurgie moderne : Desault",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 95-96,Histoire,1901,1983,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3284,25_2,169439,Luce Giard,La « dialectique rationnelle » de Gergonne.,1972,Paris : Armand Colin,2008-09-17 12:39:34.458,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3284#Print,La « dialectique rationnelle » de Gergonne.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 97-124,no value,1950,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3285,25_2,54437,Claire Salomon Bayet,"Opiologia, imposture et célébration de l'opium.",1972,Paris : Armand Colin,2008-09-17 12:39:43.545,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3285#Print,"Opiologia, imposture et célébration de l'opium.",1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 125-150,no value,1932,2016,féminin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3286,25_2,32583,Jacques Guillerme,De l'écorché au schéma anatomique. A propos de la « Mémoire artificielle » de Goiffon et Vincent (1779).,1972,Paris : Armand Colin,2008-09-17 12:39:47.824,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3286#Print,De l'écorché au schéma anatomique. A propos de la « Mémoire artificielle » de Goiffon et Vincent (1779).,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 151-170,no value,1927,1996,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3287,25_2,54475,Bernard Balan,Sur le rôle de l'imaginaire dans la pratique psychiatrique* au XIX siècle.,1972,Paris : Armand Colin,2008-09-17 12:39:51.223,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3287#Print,Sur le rôle de l'imaginaire dans la pratique psychiatrique* au XIX siècle.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 171-190,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3288,25_2,57308,Eveline Shuster Aziza,"Note sur H. de Blainville, historien de la biologie",1972,Paris : Armand Colin,2008-09-17 12:39:53.204,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_2_3288#Print,"Note sur H. de Blainville, historien de la biologie",1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 191-200,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3289,25_3,80051,L. Lusternik,Les premières étapes du calcul symbolique.,1972,Paris : Armand Colin,2008-09-17 12:39:54.969,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3289#Print,Les premières étapes du calcul symbolique.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 201-206,no value,1899,1981,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3290,25_3,238262,Emile Namer,Vanini et la préparation de l'esprit scientifique à l'aube du XVII1 siècle.,1972,Paris : Armand Colin,2008-09-17 12:39:57.897,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3290#Print,Vanini et la préparation de l'esprit scientifique à l'aube du XVII1 siècle.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 207-220,no value,1888,1979,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3290,25_3,238262,Emile Namer,Vanini et la préparation de l'esprit scientifique à l'aube du XVII1 siècle.,1972,Paris : Armand Colin,2008-09-17 12:39:57.897,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3290#Print,Vanini et la préparation de l'esprit scientifique à l'aube du XVII1 siècle.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 207-220,no value,1899,1979,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3291,25_3,57311,Michelle Sadoun Goupil,La correspondance de Claude-Louis Berthollet et Martinus Van Marum (1786-1805).,1972,Paris : Armand Colin,2008-09-17 12:40:04.666,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3291#Print,La correspondance de Claude-Louis Berthollet et Martinus Van Marum (1786-1805).,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 221-252,no value,????,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3292,25_3,57277,Michel Guédès,La théorie de la métamorphose en morphologie végétale. A.-P. de Candolle et P.-J-.F. Turpin.,1972,Paris : Armand Colin,2008-09-17 12:40:09.854,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3292#Print,La théorie de la métamorphose en morphologie végétale. A.-P. de Candolle et P.-J-.F. Turpin.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 253-270,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3294,25_3,80052,Dominique Noir,La première loi de similitude de 1a mécanique des fluides,1972,Paris : Armand Colin,2008-09-17 12:40:11.041,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3294#Print,La première loi de similitude de 1a mécanique des fluides,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 271-274,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3296,25_3,57270,Pierre Costabel,Bernard Rochot (1900-1971),1972,Paris : Armand Colin,2008-09-17 12:40:12.072,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3296#Print,Bernard Rochot (1900-1971),1972,autre,no value,http://isidore.science/collection/10670/2.eqird7,pp. 275-277,no value,1912,1989,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3297,25_3,255994,Pierre Huard,Le Docteur Louis Chauvois (1881-1972),1972,Paris : Armand Colin,2008-09-17 12:40:13.177,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3297#Print,Le Docteur Louis Chauvois (1881-1972),1972,autre,no value,http://isidore.science/collection/10670/2.eqird7,pp. 278-282,Histoire,1901,1983,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3300,25_3,284407,Henri Hugonnard-Roche,"Nicole Oresme, Le livre du ciel et du monde, éd. by Albert D. Menut and Alexander J. Denomy",1972,Paris : Armand Colin,2008-09-17 12:40:16.123,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3300#Print,"Nicole Oresme, Le livre du ciel et du monde, éd. by Albert D. Menut and Alexander J. Denomy",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 287-288,no value,1944,????,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3301,25_3,57311,Michelle Sadoun Goupil,"Martinus Van Marum, Life and Work, éd. par R. J. Forbes, vol. I et II",1972,Paris : Armand Colin,2008-09-17 12:40:17.014,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3301#Print,"Martinus Van Marum, Life and Work, éd. par R. J. Forbes, vol. I et II",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 288-290,no value,????,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3302,25_3,76966,Pierre Speziali,"L. Pearce Williams, Relativity Theory : its Origins and Impact on Modern Thought",1972,Paris : Armand Colin,2008-09-17 12:40:17.776,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_3_3302#Print,"L. Pearce Williams, Relativity Theory : its Origins and Impact on Modern Thought",1972,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 290-292,no value,1913,1995,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3303,25_4,285848,Jean-Louis Fischer,Chronologie sommaire de la vie et des travaux d'Etienne Geoffroy Saint-Hilaire.,1972,Paris : Armand Colin,2008-09-17 12:40:19.399,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3303#Print,Chronologie sommaire de la vie et des travaux d'Etienne Geoffroy Saint-Hilaire.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 293-300,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3304,25_4,57312,Th. Cahn,L'œuvre d'Etienne Geoffroy Saint-Hilaire dans une perspective de l'évolution de la pensée scientifique.,1972,Paris : Armand Colin,2008-09-17 12:40:22.187,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3304#Print,L'œuvre d'Etienne Geoffroy Saint-Hilaire dans une perspective de l'évolution de la pensée scientifique.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 301-310,no value,1896,1986,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3305,25_4,170459,Franck Bourdier,Lamarck et Geoffroy Saint-Hilaire face au problème de l'évolution biologique.,1972,Paris : Armand Colin,2008-09-17 12:40:25.16,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3305#Print,Lamarck et Geoffroy Saint-Hilaire face au problème de l'évolution biologique.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 311-325,"Histoire, Philosophie et Sociologie des sciences",1910,1985,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3306,25_4,166091,François Dagognet,"V. Haüy, Etienne Geoffroy Saint-Hilaire, Augustin P. de Candolle : une conception d'ensemble mais aussi un ensemble de conceptions.",1972,Paris : Armand Colin,2008-09-17 12:40:27.012,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3306#Print,"V. Haüy, Etienne Geoffroy Saint-Hilaire, Augustin P. de Candolle : une conception d'ensemble mais aussi un ensemble de conceptions.",1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 327-336,"Histoire, Philosophie et Sociologie des sciences",1924,2015,masculin
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3307,25_4,57314,B. Duhamel,L'œuvre tératologique d'Etienne Geoffroy Saint-Hilaire.,1972,Paris : Armand Colin,2008-09-17 12:40:28.752,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3307#Print,L'œuvre tératologique d'Etienne Geoffroy Saint-Hilaire.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 337-346,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3308,25_4,285848,Jean-Louis Fischer,Le concept expérimental dans l'œuvre tératologique d'Etienne Geoffroy Saint-Hilaire.,1972,Paris : Armand Colin,2008-09-17 12:40:31.86,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3308#Print,Le concept expérimental dans l'œuvre tératologique d'Etienne Geoffroy Saint-Hilaire.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 347-364,Philosophie,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3309,25_4,57273,Yves Laissus,Catalogue des manuscrits d'Etienne Geoffroy Saint-Hilaire conservés au Muséum.,1972,Paris : Armand Colin,2008-09-17 12:40:38.548,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1972_num_25_4_3309#Print,Catalogue des manuscrits d'Etienne Geoffroy Saint-Hilaire conservés au Muséum.,1972,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 365-390,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3310,26_1,57315,Adolphe P. Youschkevitch,J. A. da Cunha et les fondements de l'analyse infinitésimale,1973,Paris : Armand Colin,2008-09-17 12:40:45.152,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3310#Print,J. A. da Cunha et les fondements de l'analyse infinitésimale,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 3-22,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3311,26_1,63914,Jacques Roger,La théorie de la Terre au XVIIe siècle,1973,Paris : Armand Colin,2008-09-17 12:40:49.719,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3311#Print,La théorie de la Terre au XVIIe siècle,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 23-48,no value,1920,1990,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3312,26_1,57317,Marie Boas Hall,La croissance de l'industrie chimique en Grande-Bretagne au XIXe siècle,1973,Paris : Armand Colin,2008-09-17 12:40:53.139,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3312#Print,La croissance de l'industrie chimique en Grande-Bretagne au XIXe siècle,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 49-68,no value,1919,2009,féminin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3313,26_1,58872,René Taton,Sur quelques ouvrages récents concernant l'histoire de la science française,1973,Paris : Armand Colin,2008-09-17 12:40:57.106,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_1_3313#Print,Sur quelques ouvrages récents concernant l'histoire de la science française,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 69-90,no value,1915,2004,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3315,26_2,11210,Hourya Benis-Sinaceur,Cauchy et Bolzano,1973,Paris : Armand Colin,2008-09-17 12:41:01.83,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3315#Print,Cauchy et Bolzano,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 97-112,"Histoire, Philosophie et Sociologie des sciences",1940,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3316,26_2,262525,Louis Dulieu,Jean Astruc,1973,Paris : Armand Colin,2008-09-17 12:41:05.678,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3316#Print,Jean Astruc,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 113-135,Histoire,1917,2003,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3317,26_2,57318,Doru Todericiu,"Jean-Claude Flachat (1700-1775), voyageur, industriel et technologue lyonnais",1973,Paris : Armand Colin,2008-09-17 12:41:07.313,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3317#Print,"Jean-Claude Flachat (1700-1775), voyageur, industriel et technologue lyonnais",1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 137-143,no value,1921,2008,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3318,26_2,233579,Michel-Louis Rouquette,R. W. Darwin et la psychophysiologie de la vision,1973,Paris : Armand Colin,2008-09-17 12:41:09.484,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3318#Print,R. W. Darwin et la psychophysiologie de la vision,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 145-151,no value,1948,2011,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3319,26_2,57383,Paul Acloque,Préhistoire de la loi du rayonnement de Planck,1973,Paris : Armand Colin,2008-09-17 12:41:10.566,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3319#Print,Préhistoire de la loi du rayonnement de Planck,1973,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 153-157,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3322,26_2,283427,Guy Picolet,"John Pecham and the Science of Optics : Perspectiva Communis, ed. with an introduction, English translation and critical notes by David C. Lindberg",1973,Paris : Armand Colin,2008-09-17 12:41:14.857,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3322#Print,"John Pecham and the Science of Optics : Perspectiva Communis, ed. with an introduction, English translation and critical notes by David C. Lindberg",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 164-166,no value,1948,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3323,26_2,57331,Jean Itard,"Ivor Grattan-Guinness, The Development of the foundations of Mathematical Analysis from Euler to Riemann",1973,Paris : Armand Colin,2008-09-17 12:41:15.836,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3323#Print,"Ivor Grattan-Guinness, The Development of the foundations of Mathematical Analysis from Euler to Riemann",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 166-169,"Histoire, Philosophie et Sociologie des sciences",1902,1979,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3324,26_2,57311,Michelle Sadoun Goupil,"François Le Chatelier, Henry Le Chatelier. Un grand savant d'hier. Un précurseur. Sa vie, son œuvre, son temps",1973,Paris : Armand Colin,2008-09-17 12:41:16.48,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3324#Print,"François Le Chatelier, Henry Le Chatelier. Un grand savant d'hier. Un précurseur. Sa vie, son œuvre, son temps",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 169-170,no value,????,????,féminin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3325,26_2,285848,Jean-Louis Fischer,"François Dagognet, Le catalogue de la vie, étude méthodologique sur la taxinomie",1973,Paris : Armand Colin,2008-09-17 12:41:17.08,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3325#Print,"François Dagognet, Le catalogue de la vie, étude méthodologique sur la taxinomie",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 170-171,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3326,26_2,76702,Suzanne Colnort,"Georges Cuvier, Georges Cuvier de son temps au nôtre",1973,Paris : Armand Colin,2008-09-17 12:41:17.722,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3326#Print,"Georges Cuvier, Georges Cuvier de son temps au nôtre",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 171-172,"Histoire, Philosophie et Sociologie des sciences",????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3327,26_2,57277,Michel Guédès,"Darwin : Théorie de l'évolution, textes choisis par Yvette Conry",1973,Paris : Armand Colin,2008-09-17 12:41:18.449,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3327#Print,"Darwin : Théorie de l'évolution, textes choisis par Yvette Conry",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 172-174,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3328,26_2,57277,Michel Guédès,"M. J. Scheiden, Principles of scientific Botany or Botany as an inductive science. Translated by Edwin Lankester. A Facsimile of the London, 1849, edition. With a new introduction by Jacob Loroh",1973,Paris : Armand Colin,2008-09-17 12:41:18.949,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3328#Print,"M. J. Scheiden, Principles of scientific Botany or Botany as an inductive science. Translated by Edwin Lankester. A Facsimile of the London, 1849, edition. With a new introduction by Jacob Loroh",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 174-175,no value,????,????,no value
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3329,26_2,242159,Mirko Drazen Grmek,"Erwin H. Ackerknecht, Therapie von den Primitiven bis zum 20. Jahrhundert",1973,Paris : Armand Colin,2008-09-17 12:41:19.399,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3329#Print,"Erwin H. Ackerknecht, Therapie von den Primitiven bis zum 20. Jahrhundert",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 176,no value,1924,2000,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3330,26_2,255994,Pierre Huard,"Nicole Génin, Contribution à l'histoire de l'obstétrique et de la gynécologie, du XVIè au XIXè siècle",1973,Paris : Armand Colin,2008-09-17 12:41:19.894,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3330#Print,"Nicole Génin, Contribution à l'histoire de l'obstétrique et de la gynécologie, du XVIè au XIXè siècle",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 176-177,Histoire,1901,1983,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3331,26_2,255994,Pierre Huard,"Henri Reverdin. Jacques Louis Reverdin (1842-1929), Un chirurgien à l'aube d'une ère nouvelle",1973,Paris : Armand Colin,2008-09-17 12:41:20.571,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3331#Print,"Henri Reverdin. Jacques Louis Reverdin (1842-1929), Un chirurgien à l'aube d'une ère nouvelle",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 177-179,no value,1901,1983,masculin
https://www.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3333,26_2,255994,Pierre Huard,"Alain Briot, Histoire de la médecine japonaise moderne (de 1868 à nos jours)",1973,Paris : Armand Colin,2008-09-17 12:41:21.105,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0151-4105_1973_num_26_2_3333#Print,"Alain Briot, Histoire de la médecine japonaise moderne (de 1868 à nos jours)",1973,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 179-180,Histoire,1901,1983,masculin
